timestamp,interval,route,cars,cyclists,pedestrians,vans,buses,trucks,incoming_total,outgoing_total,vehicle_volume,net_traffic,dominant_class,day_of_week,hour,is_weekend,sensor_id
2025-01-13 02:50:00,5min,incoming,4,0,1,0,0,1,5,4,5,1,cars,0,2,False,sensor_2
2025-01-13 02:55:00,5min,outgoing,2,0,0,0,0,0,1,2,2,-1,cars,0,2,False,sensor_1
2025-01-13 03:00:00,15min,pedestrian,2,0,0,1,0,0,3,1,3,2,cars,0,3,False,sensor_2
2025-01-13 03:05:00,15min,pedestrian,0,0,0,0,0,0,0,0,0,0,cars,0,3,False,sensor_2
2025-01-13 03:10:00,5min,incoming,2,0,0,0,0,0,2,1,2,1,cars,0,3,False,sensor_2
2025-01-13 03:15:00,5min,outgoing,4,0,1,1,0,0,5,5,5,0,cars,0,3,False,sensor_2
2025-01-13 03:20:00,15min,incoming,3,0,2,0,0,0,3,2,3,1,cars,0,3,False,sensor_1
2025-01-13 03:25:00,15min,pedestrian,2,0,1,1,0,0,2,3,3,-1,cars,0,3,False,sensor_1
2025-01-13 03:30:00,5min,outgoing,3,0,2,0,0,0,3,3,3,0,cars,0,3,False,sensor_2
2025-01-13 03:35:00,15min,outgoing,2,0,1,0,0,0,1,2,2,-1,cars,0,3,False,sensor_1
2025-01-13 03:40:00,5min,outgoing,1,0,0,0,0,0,1,1,1,0,cars,0,3,False,sensor_2
2025-01-13 03:45:00,15min,outgoing,4,0,0,0,0,1,5,5,5,0,cars,0,3,False,sensor_1
2025-01-13 03:50:00,1h,incoming,3,0,0,2,1,1,7,4,7,3,cars,0,3,False,sensor_2
2025-01-13 03:55:00,5min,pedestrian,0,0,0,0,1,0,0,1,1,-1,buses,0,3,False,sensor_1
2025-01-13 04:00:00,15min,outgoing,1,0,0,0,0,0,1,1,1,0,cars,0,4,False,sensor_1
2025-01-13 04:05:00,5min,pedestrian,2,1,0,0,1,0,2,3,4,-1,cars,0,4,False,sensor_1
2025-01-13 04:10:00,1h,outgoing,0,0,0,0,0,0,0,0,0,0,cars,0,4,False,sensor_1
2025-01-13 04:15:00,5min,incoming,0,0,0,0,0,0,0,0,0,0,cars,0,4,False,sensor_2
2025-01-13 04:20:00,15min,outgoing,1,0,0,0,1,0,1,2,2,-1,cars,0,4,False,sensor_2
2025-01-13 04:25:00,5min,incoming,3,0,0,0,0,0,3,4,3,-1,cars,0,4,False,sensor_1
2025-01-13 04:30:00,5min,incoming,2,0,0,0,0,0,2,2,2,0,cars,0,4,False,sensor_1
2025-01-13 04:35:00,5min,incoming,2,0,1,0,0,0,2,2,2,0,cars,0,4,False,sensor_1
2025-01-13 04:40:00,1h,incoming,2,0,1,0,0,0,2,1,2,1,cars,0,4,False,sensor_1
2025-01-13 04:45:00,15min,outgoing,3,0,0,0,0,0,4,3,3,1,cars,0,4,False,sensor_2
2025-01-13 04:50:00,15min,pedestrian,7,0,0,0,0,0,8,4,7,4,cars,0,4,False,sensor_1
2025-01-13 04:55:00,15min,incoming,2,0,0,0,0,1,3,2,3,1,cars,0,4,False,sensor_1
2025-01-13 05:00:00,5min,outgoing,3,0,0,0,0,0,2,3,3,-1,cars,0,5,False,sensor_1
2025-01-13 05:05:00,5min,outgoing,4,0,0,0,0,0,3,4,4,-1,cars,0,5,False,sensor_1
2025-01-13 05:10:00,5min,incoming,4,1,1,1,0,0,5,6,6,-1,cars,0,5,False,sensor_1
2025-01-13 05:15:00,5min,incoming,1,0,0,0,0,0,1,0,1,1,cars,0,5,False,sensor_1
2025-01-13 05:20:00,5min,incoming,1,0,0,0,0,0,1,1,1,0,cars,0,5,False,sensor_1
2025-01-13 05:25:00,5min,outgoing,2,1,0,0,0,0,2,2,3,0,cars,0,5,False,sensor_1
2025-01-13 05:30:00,5min,outgoing,2,0,1,0,0,0,1,2,2,-1,cars,0,5,False,sensor_2
2025-01-13 05:35:00,5min,outgoing,3,0,2,0,0,0,3,3,3,0,cars,0,5,False,sensor_1
2025-01-13 05:40:00,5min,outgoing,1,0,1,0,0,0,0,1,1,-1,cars,0,5,False,sensor_1
2025-01-13 05:45:00,5min,outgoing,3,0,0,0,0,0,4,3,3,1,cars,0,5,False,sensor_1
2025-01-13 05:50:00,1h,outgoing,5,0,0,1,0,0,5,6,6,-1,cars,0,5,False,sensor_1
2025-01-13 05:55:00,15min,incoming,0,0,0,0,0,0,0,0,0,0,cars,0,5,False,sensor_2
2025-01-13 06:00:00,1h,outgoing,2,0,1,0,0,0,1,2,2,-1,cars,0,6,False,sensor_1
2025-01-13 06:05:00,5min,outgoing,4,0,0,1,0,0,6,5,5,1,cars,0,6,False,sensor_2
2025-01-13 06:10:00,5min,incoming,1,1,0,1,0,0,2,2,3,0,cars,0,6,False,sensor_2
2025-01-13 06:15:00,15min,incoming,2,1,0,0,0,0,2,2,3,0,cars,0,6,False,sensor_2
2025-01-13 06:20:00,5min,incoming,1,0,0,0,0,0,1,0,1,1,cars,0,6,False,sensor_2
2025-01-13 06:25:00,5min,incoming,2,0,1,0,0,0,2,1,2,1,cars,0,6,False,sensor_1
2025-01-13 06:30:00,5min,incoming,3,0,0,0,0,0,3,3,3,0,cars,0,6,False,sensor_2
2025-01-13 06:35:00,5min,outgoing,2,0,0,0,0,0,1,2,2,-1,cars,0,6,False,sensor_2
2025-01-13 06:40:00,5min,incoming,1,0,0,0,0,1,2,1,2,1,cars,0,6,False,sensor_1
2025-01-13 06:45:00,5min,incoming,0,0,0,0,0,0,0,0,0,0,cars,0,6,False,sensor_2
2025-01-13 06:50:00,5min,outgoing,4,1,0,1,0,0,6,5,6,1,cars,0,6,False,sensor_2
2025-01-13 06:55:00,5min,incoming,2,0,0,0,0,0,2,2,2,0,cars,0,6,False,sensor_2
2025-01-13 07:00:00,5min,incoming,42,3,3,1,3,0,46,61,49,-15,cars,0,7,False,sensor_2
2025-01-13 07:05:00,15min,outgoing,33,1,4,1,1,1,26,36,37,-10,cars,0,7,False,sensor_1
2025-01-13 07:10:00,5min,outgoing,27,3,2,4,3,1,40,35,38,5,cars,0,7,False,sensor_2
2025-01-13 07:15:00,5min,outgoing,36,0,2,6,2,0,35,44,44,-9,cars,0,7,False,sensor_1
2025-01-13 07:20:00,15min,incoming,30,0,4,1,0,0,31,21,31,10,cars,0,7,False,sensor_1
2025-01-13 07:25:00,5min,outgoing,26,0,4,4,0,2,28,32,32,-4,cars,0,7,False,sensor_1
2025-01-13 07:30:00,5min,outgoing,19,1,0,1,0,1,21,21,22,0,cars,0,7,False,sensor_2
2025-01-13 07:35:00,5min,incoming,23,0,8,0,1,0,24,19,24,5,cars,0,7,False,sensor_2
2025-01-13 07:40:00,5min,outgoing,14,3,0,1,0,1,21,16,19,5,cars,0,7,False,sensor_1
2025-01-13 07:45:00,5min,incoming,32,0,8,3,0,3,38,32,38,6,cars,0,7,False,sensor_1
2025-01-13 07:50:00,15min,outgoing,36,0,11,5,0,2,29,43,43,-14,cars,0,7,False,sensor_1
2025-01-13 07:55:00,5min,incoming,22,2,5,2,0,0,24,25,26,-1,cars,0,7,False,sensor_1
2025-01-13 08:00:00,5min,incoming,23,2,2,1,0,0,24,27,26,-3,cars,0,8,False,sensor_1
2025-01-13 08:05:00,5min,incoming,23,2,8,2,2,1,28,39,30,-11,cars,0,8,False,sensor_1
2025-01-13 08:10:00,5min,pedestrian,18,1,6,3,2,1,25,19,25,6,cars,0,8,False,sensor_2
2025-01-13 08:15:00,5min,pedestrian,35,0,4,0,1,0,40,23,36,17,cars,0,8,False,sensor_2
2025-01-13 08:20:00,5min,outgoing,28,0,7,2,0,1,22,31,31,-9,cars,0,8,False,sensor_2
2025-01-13 08:25:00,5min,pedestrian,21,0,3,2,0,0,23,23,23,0,cars,0,8,False,sensor_1
2025-01-13 08:30:00,5min,incoming,24,1,2,2,0,1,27,27,28,0,cars,0,8,False,sensor_2
2025-01-13 08:35:00,5min,incoming,25,2,2,2,0,2,29,35,31,-6,cars,0,8,False,sensor_1
2025-01-13 08:40:00,5min,incoming,36,1,1,2,1,2,41,40,42,1,cars,0,8,False,sensor_1
2025-01-13 08:45:00,15min,outgoing,22,1,8,3,2,1,36,28,29,8,cars,0,8,False,sensor_2
2025-01-13 08:50:00,5min,pedestrian,20,3,6,2,1,2,19,30,28,-11,cars,0,8,False,sensor_1
2025-01-13 08:55:00,5min,incoming,37,4,2,1,2,1,41,55,45,-14,cars,0,8,False,sensor_2
2025-01-13 09:00:00,5min,incoming,36,0,8,5,0,0,41,45,41,-4,cars,0,9,False,sensor_2
2025-01-13 09:05:00,15min,outgoing,20,0,2,2,0,0,25,22,22,3,cars,0,9,False,sensor_2
2025-01-13 09:10:00,5min,outgoing,22,1,5,1,0,0,30,23,24,7,cars,0,9,False,sensor_1
2025-01-13 09:15:00,5min,outgoing,18,1,2,2,0,3,17,23,24,-6,cars,0,9,False,sensor_1
2025-01-13 09:20:00,15min,incoming,27,3,6,4,2,2,35,36,38,-1,cars,0,9,False,sensor_1
2025-01-13 09:25:00,15min,incoming,24,2,6,0,1,0,25,23,27,2,cars,0,9,False,sensor_2
2025-01-13 09:30:00,5min,outgoing,35,2,7,0,1,3,46,39,41,7,cars,0,9,False,sensor_1
2025-01-13 09:35:00,5min,incoming,31,2,7,3,2,2,38,45,40,-7,cars,0,9,False,sensor_2
2025-01-13 09:40:00,15min,outgoing,34,2,3,3,1,2,55,40,42,15,cars,0,9,False,sensor_1
2025-01-13 09:45:00,1h,outgoing,36,0,3,1,1,2,51,40,40,11,cars,0,9,False,sensor_2
2025-01-13 09:50:00,15min,outgoing,41,1,3,5,0,2,31,48,49,-17,cars,0,9,False,sensor_2
2025-01-13 09:55:00,5min,incoming,22,0,1,1,0,1,24,20,24,4,cars,0,9,False,sensor_1
2025-01-13 10:00:00,5min,outgoing,23,2,4,1,0,2,33,26,28,7,cars,0,10,False,sensor_1
2025-01-13 10:05:00,5min,outgoing,30,2,4,4,0,0,35,34,36,1,cars,0,10,False,sensor_2
2025-01-13 10:10:00,15min,pedestrian,18,2,1,2,1,0,15,26,23,-11,cars,0,10,False,sensor_2
2025-01-13 10:15:00,5min,outgoing,45,0,6,5,0,2,59,52,52,7,cars,0,10,False,sensor_1
2025-01-13 10:20:00,5min,outgoing,19,2,4,1,1,1,27,22,24,5,cars,0,10,False,sensor_2
2025-01-13 10:25:00,15min,outgoing,31,0,4,3,0,2,47,36,36,11,cars,0,10,False,sensor_1
2025-01-13 10:30:00,5min,incoming,26,2,2,1,1,0,28,23,30,5,cars,0,10,False,sensor_1
2025-01-13 10:35:00,15min,incoming,29,1,1,2,1,0,32,31,33,1,cars,0,10,False,sensor_2
2025-01-13 10:40:00,5min,pedestrian,25,0,1,0,0,1,25,31,26,-6,cars,0,10,False,sensor_1
2025-01-13 10:45:00,5min,outgoing,25,3,6,2,0,1,34,28,31,6,cars,0,10,False,sensor_2
2025-01-13 10:50:00,5min,outgoing,30,1,4,0,2,1,22,33,34,-11,cars,0,10,False,sensor_1
2025-01-13 10:55:00,15min,incoming,26,2,4,3,1,0,30,18,32,12,cars,0,10,False,sensor_2
2025-01-13 11:00:00,5min,incoming,15,0,6,3,0,0,18,17,18,1,cars,0,11,False,sensor_1
2025-01-13 11:05:00,5min,incoming,9,1,3,2,0,1,12,14,13,-2,cars,0,11,False,sensor_1
2025-01-13 11:10:00,1h,incoming,19,0,11,0,1,0,20,21,20,-1,cars,0,11,False,sensor_2
2025-01-13 11:15:00,5min,outgoing,11,2,4,1,0,0,10,12,14,-2,cars,0,11,False,sensor_1
2025-01-13 11:20:00,5min,incoming,10,1,5,0,0,1,11,7,12,4,cars,0,11,False,sensor_2
2025-01-13 11:25:00,5min,outgoing,10,0,4,2,0,0,7,12,12,-5,cars,0,11,False,sensor_2
2025-01-13 11:30:00,5min,incoming,10,2,7,1,0,1,12,15,14,-3,cars,0,11,False,sensor_2
2025-01-13 11:35:00,5min,incoming,24,0,9,1,0,0,25,27,25,-2,cars,0,11,False,sensor_2
2025-01-13 11:40:00,5min,outgoing,14,0,5,3,0,2,18,19,19,-1,cars,0,11,False,sensor_2
2025-01-13 11:45:00,5min,incoming,11,1,12,0,0,1,12,15,13,-3,pedestrians,0,11,False,sensor_1
2025-01-13 11:50:00,5min,outgoing,13,1,4,2,0,0,14,15,16,-1,cars,0,11,False,sensor_1
2025-01-13 11:55:00,5min,incoming,16,2,2,3,1,1,21,23,23,-2,cars,0,11,False,sensor_1
2025-01-13 12:00:00,5min,outgoing,8,0,3,1,0,0,7,9,9,-2,cars,0,12,False,sensor_1
2025-01-13 12:05:00,5min,incoming,8,0,6,1,0,0,9,8,9,1,cars,0,12,False,sensor_1
2025-01-13 12:10:00,5min,outgoing,14,0,7,1,0,2,11,17,17,-6,cars,0,12,False,sensor_1
2025-01-13 12:15:00,5min,incoming,6,0,5,1,0,1,8,9,8,-1,cars,0,12,False,sensor_1
2025-01-13 12:20:00,5min,outgoing,13,0,7,1,0,1,13,15,15,-2,cars,0,12,False,sensor_2
2025-01-13 12:25:00,5min,outgoing,12,1,4,0,1,1,18,14,15,4,cars,0,12,False,sensor_2
2025-01-13 12:30:00,15min,outgoing,23,0,11,1,1,0,33,25,25,8,cars,0,12,False,sensor_2
2025-01-13 12:35:00,5min,incoming,14,1,10,2,1,2,19,20,20,-1,cars,0,12,False,sensor_1
2025-01-13 12:40:00,15min,incoming,14,0,6,0,0,2,16,10,16,6,cars,0,12,False,sensor_2
2025-01-13 12:45:00,1h,incoming,10,0,6,0,0,1,11,12,11,-1,cars,0,12,False,sensor_1
2025-01-13 12:50:00,5min,incoming,18,1,7,0,0,0,18,11,19,7,cars,0,12,False,sensor_1
2025-01-13 12:55:00,5min,incoming,17,0,7,1,0,0,18,14,18,4,cars,0,12,False,sensor_1
2025-01-13 13:00:00,5min,outgoing,10,1,5,1,1,1,12,13,14,-1,cars,0,13,False,sensor_2
2025-01-13 13:05:00,15min,outgoing,9,3,4,0,0,0,10,9,12,1,cars,0,13,False,sensor_2
2025-01-13 13:10:00,5min,incoming,16,1,7,3,1,0,20,25,21,-5,cars,0,13,False,sensor_2
2025-01-13 13:15:00,5min,incoming,13,0,4,2,0,0,15,13,15,2,cars,0,13,False,sensor_1
2025-01-13 13:20:00,5min,outgoing,18,2,6,1,0,2,28,21,23,7,cars,0,13,False,sensor_1
2025-01-13 13:25:00,15min,incoming,14,0,6,1,0,0,15,17,15,-2,cars,0,13,False,sensor_1
2025-01-13 13:30:00,15min,pedestrian,12,1,6,2,1,0,9,18,16,-9,cars,0,13,False,sensor_1
2025-01-13 13:35:00,5min,incoming,13,0,4,0,0,0,13,9,13,4,cars,0,13,False,sensor_2
2025-01-13 13:40:00,5min,outgoing,19,0,12,1,1,0,28,21,21,7,cars,0,13,False,sensor_2
2025-01-13 13:45:00,5min,incoming,27,2,10,5,2,0,34,35,36,-1,cars,0,13,False,sensor_2
2025-01-13 13:50:00,5min,incoming,16,1,7,1,0,0,17,19,18,-2,cars,0,13,False,sensor_2
2025-01-13 13:55:00,15min,outgoing,12,1,4,0,0,1,11,13,14,-2,cars,0,13,False,sensor_1
2025-01-13 14:00:00,5min,outgoing,10,1,6,1,0,1,7,12,13,-5,cars,0,14,False,sensor_1
2025-01-13 14:05:00,5min,outgoing,21,1,10,1,0,0,22,22,23,0,cars,0,14,False,sensor_2
2025-01-13 14:10:00,5min,incoming,13,1,8,0,0,0,13,15,14,-2,cars,0,14,False,sensor_1
2025-01-13 14:15:00,15min,outgoing,6,1,6,0,0,0,5,6,7,-1,cars,0,14,False,sensor_1
2025-01-13 14:20:00,15min,pedestrian,12,0,7,1,0,0,13,12,13,1,cars,0,14,False,sensor_2
2025-01-13 14:25:00,5min,incoming,21,2,7,3,0,0,24,29,26,-5,cars,0,14,False,sensor_2
2025-01-13 14:30:00,15min,incoming,10,2,6,0,0,0,10,7,12,3,cars,0,14,False,sensor_1
2025-01-13 14:35:00,5min,outgoing,9,1,7,3,0,1,15,13,14,2,cars,0,14,False,sensor_2
2025-01-13 14:40:00,5min,incoming,25,1,6,2,3,0,30,41,31,-11,cars,0,14,False,sensor_2
2025-01-13 14:45:00,5min,incoming,12,1,4,1,0,0,13,16,14,-3,cars,0,14,False,sensor_2
2025-01-13 14:50:00,5min,incoming,10,1,4,1,1,1,13,13,14,0,cars,0,14,False,sensor_2
2025-01-13 14:55:00,5min,outgoing,21,1,8,0,1,0,14,22,23,-8,cars,0,14,False,sensor_2
2025-01-13 15:00:00,15min,incoming,12,1,4,1,0,0,13,10,14,3,cars,0,15,False,sensor_2
2025-01-13 15:05:00,5min,outgoing,8,0,1,0,0,1,8,9,9,-1,cars,0,15,False,sensor_2
2025-01-13 15:10:00,5min,incoming,9,1,0,0,1,0,10,7,11,3,cars,0,15,False,sensor_2
2025-01-13 15:15:00,5min,incoming,23,0,9,4,2,0,29,38,29,-9,cars,0,15,False,sensor_2
2025-01-13 15:20:00,5min,outgoing,19,0,2,1,0,0,14,20,20,-6,cars,0,15,False,sensor_1
2025-01-13 15:25:00,15min,outgoing,7,0,3,2,0,1,7,10,10,-3,cars,0,15,False,sensor_2
2025-01-13 15:30:00,5min,incoming,15,0,2,1,0,1,17,15,17,2,cars,0,15,False,sensor_2
2025-01-13 15:35:00,5min,outgoing,8,1,1,0,0,0,10,8,9,2,cars,0,15,False,sensor_2
2025-01-13 15:40:00,15min,incoming,10,0,2,1,0,1,12,16,12,-4,cars,0,15,False,sensor_1
2025-01-13 15:45:00,5min,incoming,12,1,0,0,0,0,12,11,13,1,cars,0,15,False,sensor_2
2025-01-13 15:50:00,5min,outgoing,14,1,3,2,1,0,15,17,18,-2,cars,0,15,False,sensor_2
2025-01-13 15:55:00,5min,outgoing,24,0,0,2,2,1,35,29,29,6,cars,0,15,False,sensor_1
2025-01-13 16:00:00,5min,incoming,25,3,2,5,2,3,35,46,38,-11,cars,0,16,False,sensor_1
2025-01-13 16:05:00,1h,pedestrian,21,2,7,3,0,1,34,20,27,14,cars,0,16,False,sensor_2
2025-01-13 16:10:00,15min,incoming,40,0,5,2,2,0,44,57,44,-13,cars,0,16,False,sensor_1
2025-01-13 16:15:00,5min,incoming,30,0,3,2,0,1,33,27,33,6,cars,0,16,False,sensor_1
2025-01-13 16:20:00,15min,outgoing,42,4,7,3,2,2,34,49,53,-15,cars,0,16,False,sensor_1
2025-01-13 16:25:00,5min,incoming,21,2,6,2,1,1,25,24,27,1,cars,0,16,False,sensor_1
2025-01-13 16:30:00,5min,incoming,16,0,5,0,0,1,17,16,17,1,cars,0,16,False,sensor_1
2025-01-13 16:35:00,5min,outgoing,30,0,4,3,0,1,37,34,34,3,cars,0,16,False,sensor_2
2025-01-13 16:40:00,5min,outgoing,26,2,5,5,2,0,27,33,35,-6,cars,0,16,False,sensor_1
2025-01-13 16:45:00,5min,outgoing,21,0,6,3,1,0,29,25,25,4,cars,0,16,False,sensor_2
2025-01-13 16:50:00,5min,incoming,27,1,4,3,0,2,32,19,33,13,cars,0,16,False,sensor_2
2025-01-13 16:55:00,15min,outgoing,25,0,2,0,1,0,29,26,26,3,cars,0,16,False,sensor_2
2025-01-13 17:00:00,5min,outgoing,23,0,7,3,1,0,36,27,27,9,cars,0,17,False,sensor_1
2025-01-13 17:05:00,5min,incoming,27,1,8,3,1,1,32,38,33,-6,cars,0,17,False,sensor_2
2025-01-13 17:10:00,5min,outgoing,31,1,1,4,0,2,37,37,38,0,cars,0,17,False,sensor_1
2025-01-13 17:15:00,5min,outgoing,24,1,5,5,1,1,40,31,32,9,cars,0,17,False,sensor_2
2025-01-13 17:20:00,5min,outgoing,37,2,8,2,2,2,54,43,45,11,cars,0,17,False,sensor_2
2025-01-13 17:25:00,5min,incoming,22,1,3,0,1,2,25,24,26,1,cars,0,17,False,sensor_2
2025-01-13 17:30:00,15min,outgoing,19,3,9,3,1,0,21,23,26,-2,cars,0,17,False,sensor_1
2025-01-13 17:35:00,5min,outgoing,17,2,2,3,0,1,13,21,23,-8,cars,0,17,False,sensor_2
2025-01-13 17:40:00,5min,pedestrian,31,2,4,2,1,1,46,26,37,20,cars,0,17,False,sensor_1
2025-01-13 17:45:00,5min,outgoing,37,3,3,3,2,0,58,42,45,16,cars,0,17,False,sensor_1
2025-01-13 17:50:00,5min,outgoing,14,1,0,0,1,0,12,15,16,-3,cars,0,17,False,sensor_1
2025-01-13 17:55:00,5min,incoming,20,1,3,5,2,1,28,29,29,-1,cars,0,17,False,sensor_2
2025-01-13 18:00:00,15min,outgoing,22,1,3,1,1,0,33,24,25,9,cars,0,18,False,sensor_2
2025-01-13 18:05:00,5min,outgoing,22,1,6,3,1,0,27,26,27,1,cars,0,18,False,sensor_2
2025-01-13 18:10:00,5min,incoming,37,1,3,2,0,3,42,34,43,8,cars,0,18,False,sensor_2
2025-01-13 18:15:00,5min,incoming,33,0,6,1,0,0,34,40,34,-6,cars,0,18,False,sensor_1
2025-01-13 18:20:00,5min,pedestrian,27,0,5,4,1,0,27,34,32,-7,cars,0,18,False,sensor_2
2025-01-13 18:25:00,5min,incoming,27,0,6,3,0,2,32,21,32,11,cars,0,18,False,sensor_1
2025-01-13 18:30:00,15min,incoming,23,4,2,3,2,1,29,19,33,10,cars,0,18,False,sensor_1
2025-01-13 18:35:00,5min,outgoing,31,5,1,2,0,2,22,35,40,-13,cars,0,18,False,sensor_2
2025-01-13 18:40:00,15min,incoming,31,3,8,1,1,1,34,37,37,-3,cars,0,18,False,sensor_2
2025-01-13 18:45:00,5min,outgoing,24,1,6,3,1,0,28,28,29,0,cars,0,18,False,sensor_1
2025-01-13 18:50:00,15min,outgoing,16,1,4,2,0,3,22,21,22,1,cars,0,18,False,sensor_1
2025-01-13 18:55:00,5min,outgoing,23,3,8,2,2,2,19,29,32,-10,cars,0,18,False,sensor_2
2025-01-13 19:00:00,5min,outgoing,32,0,6,3,3,3,40,41,41,-1,cars,0,19,False,sensor_2
2025-01-13 19:05:00,5min,outgoing,28,1,8,3,1,0,35,32,33,3,cars,0,19,False,sensor_2
2025-01-13 19:10:00,15min,outgoing,27,0,2,3,0,0,26,30,30,-4,cars,0,19,False,sensor_1
2025-01-13 19:15:00,5min,incoming,28,1,3,1,0,1,30,40,31,-10,cars,0,19,False,sensor_1
2025-01-13 19:20:00,5min,incoming,22,4,5,5,3,1,31,25,35,6,cars,0,19,False,sensor_2
2025-01-13 19:25:00,5min,outgoing,32,3,3,6,1,0,52,39,42,13,cars,0,19,False,sensor_1
2025-01-13 19:30:00,15min,outgoing,26,1,7,3,3,1,34,33,34,1,cars,0,19,False,sensor_1
2025-01-13 19:35:00,5min,incoming,39,1,9,2,3,1,45,60,46,-15,cars,0,19,False,sensor_1
2025-01-13 19:40:00,15min,outgoing,37,2,8,1,0,2,51,40,42,11,cars,0,19,False,sensor_1
2025-01-13 19:45:00,5min,incoming,20,1,6,2,0,1,23,18,24,5,cars,0,19,False,sensor_2
2025-01-13 19:50:00,5min,outgoing,23,1,12,1,0,0,19,24,25,-5,cars,0,19,False,sensor_1
2025-01-13 19:55:00,5min,outgoing,34,3,8,4,0,2,28,40,43,-12,cars,0,19,False,sensor_2
2025-01-13 20:00:00,1h,incoming,5,0,2,1,0,1,7,8,7,-1,cars,0,20,False,sensor_2
2025-01-13 20:05:00,5min,outgoing,6,0,2,0,1,0,8,7,7,1,cars,0,20,False,sensor_1
2025-01-13 20:10:00,15min,incoming,17,1,0,3,0,1,21,28,22,-7,cars,0,20,False,sensor_2
2025-01-13 20:15:00,5min,outgoing,13,0,1,1,0,0,16,14,14,2,cars,0,20,False,sensor_2
2025-01-13 20:20:00,5min,incoming,8,0,0,2,0,0,10,10,10,0,cars,0,20,False,sensor_2
2025-01-13 20:25:00,5min,outgoing,12,1,3,1,0,0,13,13,14,0,cars,0,20,False,sensor_1
2025-01-13 20:30:00,5min,outgoing,8,0,1,1,1,0,6,10,10,-4,cars,0,20,False,sensor_2
2025-01-13 20:35:00,15min,pedestrian,4,1,2,0,0,0,4,2,5,2,cars,0,20,False,sensor_1
2025-01-13 20:40:00,15min,outgoing,3,0,3,0,0,0,2,3,3,-1,cars,0,20,False,sensor_2
2025-01-13 20:45:00,15min,pedestrian,7,0,1,0,0,1,8,10,8,-2,cars,0,20,False,sensor_2
2025-01-13 20:50:00,15min,outgoing,8,0,0,1,0,0,11,9,9,2,cars,0,20,False,sensor_2
2025-01-13 20:55:00,5min,outgoing,7,0,1,0,0,0,9,7,7,2,cars,0,20,False,sensor_2
2025-01-13 21:00:00,5min,incoming,16,2,5,2,3,0,21,13,23,8,cars,0,21,False,sensor_1
2025-01-13 21:05:00,1h,incoming,5,3,0,1,0,0,6,6,9,0,cars,0,21,False,sensor_2
2025-01-13 21:10:00,5min,outgoing,6,0,4,2,1,0,7,9,9,-2,cars,0,21,False,sensor_2
2025-01-13 21:15:00,15min,incoming,8,1,4,1,0,0,9,6,10,3,cars,0,21,False,sensor_2
2025-01-13 21:20:00,15min,incoming,5,2,2,1,0,0,6,4,8,2,cars,0,21,False,sensor_1
2025-01-13 21:25:00,5min,incoming,1,0,1,1,0,0,2,1,2,1,cars,0,21,False,sensor_1
2025-01-13 21:30:00,1h,outgoing,5,0,0,0,0,0,6,5,5,1,cars,0,21,False,sensor_2
2025-01-13 21:35:00,5min,outgoing,11,0,1,2,0,1,9,14,14,-5,cars,0,21,False,sensor_2
2025-01-13 21:40:00,5min,outgoing,10,4,3,1,0,1,16,12,16,4,cars,0,21,False,sensor_2
2025-01-13 21:45:00,5min,outgoing,7,1,2,0,0,0,7,7,8,0,cars,0,21,False,sensor_2
2025-01-13 21:50:00,5min,incoming,7,0,1,1,0,0,8,8,8,0,cars,0,21,False,sensor_1
2025-01-13 21:55:00,5min,outgoing,14,0,1,0,0,0,15,14,14,1,cars,0,21,False,sensor_1
2025-01-13 22:00:00,5min,pedestrian,3,0,2,0,0,0,2,3,3,-1,cars,0,22,False,sensor_1
2025-01-13 22:05:00,15min,incoming,6,0,0,3,1,0,10,9,10,1,cars,0,22,False,sensor_2
2025-01-13 22:10:00,15min,outgoing,1,0,0,0,0,0,1,1,1,0,cars,0,22,False,sensor_2
2025-01-13 22:15:00,5min,outgoing,1,0,1,0,1,0,1,2,2,-1,cars,0,22,False,sensor_2
2025-01-13 22:20:00,5min,incoming,5,0,0,0,0,0,5,6,5,-1,cars,0,22,False,sensor_2
2025-01-13 22:25:00,15min,incoming,6,1,0,0,0,0,6,6,7,0,cars,0,22,False,sensor_1
2025-01-13 22:30:00,5min,incoming,10,0,0,0,0,0,10,6,10,4,cars,0,22,False,sensor_1
2025-01-13 22:35:00,5min,incoming,5,0,0,0,0,0,5,6,5,-1,cars,0,22,False,sensor_1
2025-01-13 22:40:00,5min,incoming,3,0,0,1,0,0,4,4,4,0,cars,0,22,False,sensor_2
2025-01-13 22:45:00,5min,outgoing,5,0,2,0,0,0,4,5,5,-1,cars,0,22,False,sensor_2
2025-01-13 22:50:00,5min,incoming,9,0,0,2,0,1,12,13,12,-1,cars,0,22,False,sensor_2
2025-01-13 22:55:00,1h,outgoing,5,0,2,0,0,0,3,5,5,-2,cars,0,22,False,sensor_2
2025-01-13 23:00:00,5min,outgoing,10,0,3,0,2,0,7,12,12,-5,cars,0,23,False,sensor_2
2025-01-13 23:05:00,5min,outgoing,7,0,3,0,0,0,4,7,7,-3,cars,0,23,False,sensor_1
2025-01-13 23:10:00,5min,pedestrian,4,1,0,1,0,0,6,5,6,1,cars,0,23,False,sensor_2
2025-01-13 23:15:00,5min,incoming,9,1,4,1,0,0,10,13,11,-3,cars,0,23,False,sensor_2
2025-01-13 23:20:00,5min,incoming,7,1,0,0,0,1,8,7,9,1,cars,0,23,False,sensor_1
2025-01-13 23:25:00,15min,incoming,5,1,2,1,0,1,7,5,8,2,cars,0,23,False,sensor_1
